filename,width,height,class,xmin,ymin,xmax,ymax
36218_img2_jpg.rf.ef8a1806daf24aa05dacce566decdfaa.jpg,640,640,mould,574,229,585,245
36218_img2_jpg.rf.ef8a1806daf24aa05dacce566decdfaa.jpg,640,640,mould,598,125,624,155
85502_img7_png.rf.ef619ea8b1b4426db83fe3fc15f621e4.jpg,640,640,mould,50,30,591,480
85502_img7_png.rf.ef619ea8b1b4426db83fe3fc15f621e4.jpg,640,640,mould,10,65,415,269
40331_img8_jpeg.rf.efceecef709bc16e1c0ac8218f96a7d5.jpg,640,640,mould,192,168,640,429
40331_img8_jpeg.rf.efceecef709bc16e1c0ac8218f96a7d5.jpg,640,640,mould,4,0,422,203
53451_img6_jpg.rf.efd7c06fe9791dcc1c73193ca69eed68.jpg,640,640,mould,138,0,640,636
53451_img6_jpg.rf.efd7c06fe9791dcc1c73193ca69eed68.jpg,640,640,mould,68,408,301,465
60332_img16_jpg.rf.efc75fc925b29155fd02c11a3d4b8c53.jpg,640,640,mould,0,189,570,542
60332_img16_jpg.rf.efc75fc925b29155fd02c11a3d4b8c53.jpg,640,640,mould,0,386,640,640
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,144,162,550,217
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,459,225,577,304
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,229,203,437,265
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,145,267,197,350
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,246,366,285,431
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,325,304,397,403
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,290,443,345,511
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,131,352,232,439
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,101,448,192,545
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,109,611,166,640
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,124,211,214,249
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,71,340,129,548
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,336,408,360,436
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,390,284,440,317
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,363,274,401,288
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,317,275,360,312
78552_img1_jpg.rf.f002b68ef887c2a25564f22c6a603f42.jpg,640,640,mould,238,255,254,297
103789_img3_jpeg.rf.f033fdb2c59f7d3f81c67176e1f675e3.jpg,640,640,mould,0,211,629,364
103789_img3_jpeg.rf.f033fdb2c59f7d3f81c67176e1f675e3.jpg,640,640,mould,381,193,635,291
103789_img3_jpeg.rf.f033fdb2c59f7d3f81c67176e1f675e3.jpg,640,640,mould,426,122,541,186
103789_img3_jpeg.rf.f033fdb2c59f7d3f81c67176e1f675e3.jpg,640,640,mould,560,144,618,186
103789_img3_jpeg.rf.f033fdb2c59f7d3f81c67176e1f675e3.jpg,640,640,mould,519,43,613,80
84317_img11_jpeg.rf.f018a0f4312042aafa82b6bb155870b8.jpg,640,640,mould,0,116,631,419
29088_img2_jpg.rf.f0406e36a7555283a100836f32273892.jpg,640,640,mould,0,48,548,639
30718_img1_jpeg.rf.f0528bfc531052366ca15f7e587cd2af.jpg,640,640,mould,263,43,286,73
30718_img1_jpeg.rf.f0528bfc531052366ca15f7e587cd2af.jpg,640,640,mould,479,36,563,72
30718_img1_jpeg.rf.f0528bfc531052366ca15f7e587cd2af.jpg,640,640,mould,543,134,574,165
30718_img1_jpeg.rf.f0528bfc531052366ca15f7e587cd2af.jpg,640,640,mould,247,114,399,290
30718_img1_jpeg.rf.f0528bfc531052366ca15f7e587cd2af.jpg,640,640,mould,347,310,396,350
30718_img1_jpeg.rf.f0528bfc531052366ca15f7e587cd2af.jpg,640,640,mould,290,326,368,396
30718_img1_jpeg.rf.f0528bfc531052366ca15f7e587cd2af.jpg,640,640,mould,4,400,44,440
30718_img1_jpeg.rf.f0528bfc531052366ca15f7e587cd2af.jpg,640,640,mould,66,376,232,513
30718_img1_jpeg.rf.f0528bfc531052366ca15f7e587cd2af.jpg,640,640,mould,199,276,233,324
30718_img1_jpeg.rf.f0528bfc531052366ca15f7e587cd2af.jpg,640,640,mould,256,405,326,457
30718_img1_jpeg.rf.f0528bfc531052366ca15f7e587cd2af.jpg,640,640,mould,469,446,550,514
30718_img1_jpeg.rf.f0528bfc531052366ca15f7e587cd2af.jpg,640,640,mould,446,324,514,387
36218_img2_jpg.rf.f073ceaa6dd3ef950e1cd2651027d64f.jpg,640,640,mould,0,128,142,179
36218_img2_jpg.rf.f073ceaa6dd3ef950e1cd2651027d64f.jpg,640,640,mould,8,3,203,129
36218_img2_jpg.rf.f073ceaa6dd3ef950e1cd2651027d64f.jpg,640,640,mould,201,29,278,80
36218_img2_jpg.rf.f073ceaa6dd3ef950e1cd2651027d64f.jpg,640,640,mould,195,58,390,441
36218_img2_jpg.rf.f073ceaa6dd3ef950e1cd2651027d64f.jpg,640,640,mould,411,81,582,207
36218_img2_jpg.rf.f073ceaa6dd3ef950e1cd2651027d64f.jpg,640,640,mould,277,543,301,599
36218_img2_jpg.rf.f073ceaa6dd3ef950e1cd2651027d64f.jpg,640,640,mould,561,459,600,482
36218_img2_jpg.rf.f073ceaa6dd3ef950e1cd2651027d64f.jpg,640,640,mould,574,229,585,245
36218_img2_jpg.rf.f073ceaa6dd3ef950e1cd2651027d64f.jpg,640,640,mould,598,125,624,155
29324_img3_jpeg.rf.f0912b6b5255d1110391ef79f74637b4.jpg,640,640,mould,0,0,640,640
29324_img3_jpeg.rf.f0912b6b5255d1110391ef79f74637b4.jpg,640,640,mould,155,403,263,639
29324_img3_jpeg.rf.f0912b6b5255d1110391ef79f74637b4.jpg,640,640,mould,354,25,443,59
29324_img3_jpeg.rf.f0912b6b5255d1110391ef79f74637b4.jpg,640,640,mould,450,4,494,21
29324_img3_jpeg.rf.f0912b6b5255d1110391ef79f74637b4.jpg,640,640,mould,412,75,493,104
29324_img3_jpeg.rf.f0912b6b5255d1110391ef79f74637b4.jpg,640,640,mould,511,60,560,86
29324_img3_jpeg.rf.f0912b6b5255d1110391ef79f74637b4.jpg,640,640,mould,529,33,552,54
29324_img3_jpeg.rf.f0912b6b5255d1110391ef79f74637b4.jpg,640,640,mould,499,17,518,29
29324_img3_jpeg.rf.f0912b6b5255d1110391ef79f74637b4.jpg,640,640,mould,246,158,285,193
29324_img3_jpeg.rf.f0912b6b5255d1110391ef79f74637b4.jpg,640,640,mould,248,195,278,275
29324_img3_jpeg.rf.f0912b6b5255d1110391ef79f74637b4.jpg,640,640,mould,62,161,88,191
29324_img3_jpeg.rf.f0912b6b5255d1110391ef79f74637b4.jpg,640,640,mould,8,163,38,179
29324_img3_jpeg.rf.f0912b6b5255d1110391ef79f74637b4.jpg,640,640,mould,96,97,224,185
29324_img3_jpeg.rf.f0912b6b5255d1110391ef79f74637b4.jpg,640,640,mould,100,190,272,315
29324_img3_jpeg.rf.f0912b6b5255d1110391ef79f74637b4.jpg,640,640,mould,144,320,152,336
29324_img3_jpeg.rf.f0912b6b5255d1110391ef79f74637b4.jpg,640,640,mould,101,332,249,402
40331_img9_jpeg.rf.f0d258571012dfdd90f637596759390e.jpg,640,640,mould,0,155,467,351
40331_img9_jpeg.rf.f0d258571012dfdd90f637596759390e.jpg,640,640,mould,587,331,640,391
102739_img5_jpg.rf.f0ec390d56e9400260880de563a7ef22.jpg,640,640,mould,0,248,500,439
102739_img5_jpg.rf.f0ec390d56e9400260880de563a7ef22.jpg,640,640,mould,2,292,559,531
91869_img4_jpg.rf.f0ab8d0829b0973213ce495adfca5849.jpg,640,640,mould,0,54,561,639
91869_img4_jpg.rf.f0ab8d0829b0973213ce495adfca5849.jpg,640,640,mould,541,0,639,116
91869_img4_jpg.rf.f0ab8d0829b0973213ce495adfca5849.jpg,640,640,mould,255,570,302,631
43693_img8_jpg.rf.f0a31a20abc78ffc310a1d85498972e7.jpg,640,640,mould,0,0,599,640
29353_img2_jpeg.rf.f0e7ad3a00ffedf1fc5a3e8ab7041193.jpg,640,640,mould,114,345,220,439
29353_img2_jpeg.rf.f0e7ad3a00ffedf1fc5a3e8ab7041193.jpg,640,640,mould,250,336,640,397
29353_img2_jpeg.rf.f0e7ad3a00ffedf1fc5a3e8ab7041193.jpg,640,640,mould,320,172,422,254
29353_img2_jpeg.rf.f0e7ad3a00ffedf1fc5a3e8ab7041193.jpg,640,640,mould,453,182,497,220
29353_img2_jpeg.rf.f0e7ad3a00ffedf1fc5a3e8ab7041193.jpg,640,640,mould,0,0,640,384
29353_img2_jpeg.rf.f0e7ad3a00ffedf1fc5a3e8ab7041193.jpg,640,640,mould,607,167,640,239
29353_img2_jpeg.rf.f0e7ad3a00ffedf1fc5a3e8ab7041193.jpg,640,640,mould,542,235,617,272
29353_img2_jpeg.rf.f0e7ad3a00ffedf1fc5a3e8ab7041193.jpg,640,640,mould,261,303,308,330
29353_img2_jpeg.rf.f0e7ad3a00ffedf1fc5a3e8ab7041193.jpg,640,640,mould,138,523,160,552
103358_img3_jpeg.rf.f0fd4e4d4074b5ee1069733688842778.jpg,640,640,mould,162,0,640,455
103358_img3_jpeg.rf.f0fd4e4d4074b5ee1069733688842778.jpg,640,640,mould,375,0,640,165
103358_img3_jpeg.rf.f0fd4e4d4074b5ee1069733688842778.jpg,640,640,mould,36,0,188,214
103358_img3_jpeg.rf.f0fd4e4d4074b5ee1069733688842778.jpg,640,640,mould,0,312,143,482
87225_img13_jpeg.rf.f11b37ea5d9e09a66ee1d8ba8d679e50.jpg,640,640,mould,0,105,602,639
102132_img5_jpg.rf.f1349804b2d212786dc101fc21d0742e.jpg,640,640,mould,89,238,335,312
94144_img3_jpg.rf.f13822d92a91610412290fc890a9f336.jpg,640,640,mould,0,28,640,495
94144_img3_jpg.rf.f13822d92a91610412290fc890a9f336.jpg,640,640,mould,341,314,371,354
94144_img3_jpg.rf.f13822d92a91610412290fc890a9f336.jpg,640,640,mould,388,309,417,323
94144_img3_jpg.rf.f13822d92a91610412290fc890a9f336.jpg,640,640,mould,375,323,391,342
94144_img3_jpg.rf.f13822d92a91610412290fc890a9f336.jpg,640,640,mould,422,300,436,316
103665_img11_jpg.rf.f1252276dccc79a1083d5aa9bf37aed5.jpg,640,640,mould,20,111,575,302
103316_img4_jpg.rf.f156dde3a37beac091615a0aa5e8907d.jpg,640,640,mould,0,218,630,449
102739_img2_jpeg.rf.f15c354c3a67a58a9d2451d09b45629d.jpg,640,640,mould,137,112,542,447
37893_img3_jpg.rf.f125763d6247d5d4dfd3a981c736a085.jpg,640,640,mould,459,177,640,253
37893_img3_jpg.rf.f125763d6247d5d4dfd3a981c736a085.jpg,640,640,mould,295,234,325,248
37893_img3_jpg.rf.f125763d6247d5d4dfd3a981c736a085.jpg,640,640,mould,124,162,298,247
37893_img3_jpg.rf.f125763d6247d5d4dfd3a981c736a085.jpg,640,640,mould,39,153,124,263
37893_img3_jpg.rf.f125763d6247d5d4dfd3a981c736a085.jpg,640,640,mould,15,270,76,287
98473_img6_jpg.rf.f15f91daff4bd36b2cd12bb58fb1c6b4.jpg,640,640,mould,203,0,436,371
98473_img6_jpg.rf.f15f91daff4bd36b2cd12bb58fb1c6b4.jpg,640,640,mould,563,326,640,393
98473_img6_jpg.rf.f15f91daff4bd36b2cd12bb58fb1c6b4.jpg,640,640,mould,426,265,526,327
98473_img6_jpg.rf.f15f91daff4bd36b2cd12bb58fb1c6b4.jpg,640,640,mould,451,383,640,467
29913_img5_jpg.rf.f19f5e18bbc4c87590e21124976d2713.jpg,640,640,mould,0,81,104,128
29913_img5_jpg.rf.f19f5e18bbc4c87590e21124976d2713.jpg,640,640,mould,125,134,374,224
101844_img17_jpeg.rf.f1b7d6d1f7a6108cef14d5234d46d406.jpg,640,640,mould,347,128,638,639
103316_img3_jpg.rf.f1ab833a2ed7477e3852c4ae50a715e8.jpg,640,640,mould,117,234,515,383
104823_img6_jpeg.rf.f250aa320be69443597e9b70455572fd.jpg,640,640,mould,267,0,639,550
104823_img6_jpeg.rf.f250aa320be69443597e9b70455572fd.jpg,640,640,mould,208,0,307,402
94948_img1_jpeg.rf.f22d30e50b7d6d1dd1038fecae283fb8.jpg,640,640,mould,0,0,640,640
94948_img1_jpeg.rf.f22d30e50b7d6d1dd1038fecae283fb8.jpg,640,640,mould,578,228,630,280
94948_img1_jpeg.rf.f22d30e50b7d6d1dd1038fecae283fb8.jpg,640,640,mould,559,306,640,379
94948_img1_jpeg.rf.f22d30e50b7d6d1dd1038fecae283fb8.jpg,640,640,mould,585,432,640,482
94948_img1_jpeg.rf.f22d30e50b7d6d1dd1038fecae283fb8.jpg,640,640,mould,538,562,566,608
94948_img1_jpeg.rf.f22d30e50b7d6d1dd1038fecae283fb8.jpg,640,640,mould,503,624,518,640
34915_img5_jpg.rf.f2de4e1a663638f83e1fda33ea9e81e0.jpg,640,640,mould,0,0,640,34
34915_img5_jpg.rf.f2de4e1a663638f83e1fda33ea9e81e0.jpg,640,640,mould,34,63,390,128
34915_img5_jpg.rf.f2de4e1a663638f83e1fda33ea9e81e0.jpg,640,640,mould,447,78,520,128
34915_img5_jpg.rf.f2de4e1a663638f83e1fda33ea9e81e0.jpg,640,640,mould,0,268,640,435
34915_img5_jpg.rf.f2de4e1a663638f83e1fda33ea9e81e0.jpg,640,640,mould,556,83,590,112
34915_img5_jpg.rf.f2de4e1a663638f83e1fda33ea9e81e0.jpg,640,640,mould,609,92,640,166
34915_img5_jpg.rf.f2de4e1a663638f83e1fda33ea9e81e0.jpg,640,640,mould,617,451,618,453
65038_img1_jpeg.rf.f1c77d5234543d515556a005200d9be4.jpg,640,640,mould,0,275,640,530
53451_img6_jpg.rf.f2564eef22bf91f0875ce6902c11fe9c.jpg,640,640,mould,138,0,640,636
53451_img6_jpg.rf.f2564eef22bf91f0875ce6902c11fe9c.jpg,640,640,mould,68,408,301,465
59631_img1_jpg.rf.f2584ca9ec02842cdfc2f6f0e1935a84.jpg,640,640,mould,0,40,617,382
28929_img3_jpeg.rf.f274bec4334aed8d4f2048c5e162c46b.jpg,640,640,mould,0,0,484,101
28929_img3_jpeg.rf.f274bec4334aed8d4f2048c5e162c46b.jpg,640,640,mould,162,33,499,385
28929_img3_jpeg.rf.f274bec4334aed8d4f2048c5e162c46b.jpg,640,640,mould,503,152,558,375
28929_img3_jpeg.rf.f274bec4334aed8d4f2048c5e162c46b.jpg,640,640,mould,555,451,640,640
62492_img13_jpeg.rf.f2c68589b6dd58df59d22059c8e2559f.jpg,640,640,mould,0,214,640,427
62492_img13_jpeg.rf.f2f284f0e78e9b10cea4459c954d12b2.jpg,640,640,mould,0,214,640,427
89309_img4_jpg.rf.f2fc6d28fb488f805b8503004a320dee.jpg,640,640,mould,0,118,640,442
89309_img4_jpg.rf.f2fc6d28fb488f805b8503004a320dee.jpg,640,640,mould,32,451,224,547
89309_img4_jpg.rf.f2fc6d28fb488f805b8503004a320dee.jpg,640,640,mould,171,551,293,640
89309_img4_jpg.rf.f2fc6d28fb488f805b8503004a320dee.jpg,640,640,mould,302,559,369,611
89309_img4_jpg.rf.f2fc6d28fb488f805b8503004a320dee.jpg,640,640,mould,403,558,519,640
89309_img4_jpg.rf.f2fc6d28fb488f805b8503004a320dee.jpg,640,640,mould,458,461,640,563
89309_img4_jpg.rf.f2fc6d28fb488f805b8503004a320dee.jpg,640,640,mould,388,466,500,525
89309_img4_jpg.rf.f2fc6d28fb488f805b8503004a320dee.jpg,640,640,mould,39,570,168,640
89309_img4_jpg.rf.f2fc6d28fb488f805b8503004a320dee.jpg,640,640,mould,329,0,567,72
89309_img4_jpg.rf.f2fc6d28fb488f805b8503004a320dee.jpg,640,640,mould,364,82,486,129
89309_img4_jpg.rf.f2fc6d28fb488f805b8503004a320dee.jpg,640,640,mould,8,80,360,124
38901_img2_jpg.rf.f3005da759e77668de79403728ff5894.jpg,640,640,mould,410,181,580,499
38901_img2_jpg.rf.f3005da759e77668de79403728ff5894.jpg,640,640,mould,273,227,411,541
38901_img2_jpg.rf.f3005da759e77668de79403728ff5894.jpg,640,640,mould,153,412,264,637
38901_img2_jpg.rf.f3005da759e77668de79403728ff5894.jpg,640,640,mould,176,309,270,412
38901_img2_jpg.rf.f3005da759e77668de79403728ff5894.jpg,640,640,mould,59,241,98,262
38901_img2_jpg.rf.f3005da759e77668de79403728ff5894.jpg,640,640,mould,90,287,101,310
38901_img2_jpg.rf.f3005da759e77668de79403728ff5894.jpg,640,640,mould,178,247,211,278
38901_img2_jpg.rf.f3005da759e77668de79403728ff5894.jpg,640,640,mould,123,252,139,284
38901_img2_jpg.rf.f3005da759e77668de79403728ff5894.jpg,640,640,mould,343,40,363,94
38901_img2_jpg.rf.f3005da759e77668de79403728ff5894.jpg,640,640,mould,14,438,62,494
38901_img2_jpg.rf.f3005da759e77668de79403728ff5894.jpg,640,640,mould,538,461,640,504
101489_img3_jpg.rf.f3049d7060bcd49ed6f85b1ec67449cd.jpg,640,640,mould,258,20,554,264
101489_img3_jpg.rf.f3049d7060bcd49ed6f85b1ec67449cd.jpg,640,640,mould,232,146,265,246
101489_img3_jpg.rf.f3049d7060bcd49ed6f85b1ec67449cd.jpg,640,640,mould,92,166,225,242
101489_img3_jpg.rf.f3049d7060bcd49ed6f85b1ec67449cd.jpg,640,640,mould,20,192,57,241
101489_img3_jpg.rf.f3049d7060bcd49ed6f85b1ec67449cd.jpg,640,640,mould,0,147,51,302
101489_img3_jpg.rf.f3049d7060bcd49ed6f85b1ec67449cd.jpg,640,640,mould,0,271,155,434
101489_img3_jpg.rf.f3049d7060bcd49ed6f85b1ec67449cd.jpg,640,640,mould,154,269,249,308
101489_img3_jpg.rf.f3049d7060bcd49ed6f85b1ec67449cd.jpg,640,640,mould,328,236,397,397
101489_img3_jpg.rf.f3049d7060bcd49ed6f85b1ec67449cd.jpg,640,640,mould,447,245,555,363
101489_img3_jpg.rf.f3049d7060bcd49ed6f85b1ec67449cd.jpg,640,640,mould,238,300,292,392
102728_img3_jpeg.rf.f33eb7d75231859151e73067f9310061.jpg,640,640,mould,0,0,587,640
40613_img9_jpg.rf.f3f83b43fd7557c506fc90c6cb34a966.jpg,640,640,mould,438,206,534,318
40613_img9_jpg.rf.f3f83b43fd7557c506fc90c6cb34a966.jpg,640,640,mould,122,422,568,543
40613_img9_jpg.rf.f3f83b43fd7557c506fc90c6cb34a966.jpg,640,640,mould,411,308,551,447
39141_img3_jpeg.rf.f34e2cc180af57603331f81e45c16c84.jpg,640,640,mould,145,42,453,611
66485_img1_jpeg.rf.f49ce380ce2eb184c8abac8c6919bc29.jpg,640,640,mould,64,94,487,267
66485_img1_jpeg.rf.f49ce380ce2eb184c8abac8c6919bc29.jpg,640,640,mould,0,66,62,149
66485_img1_jpeg.rf.f49ce380ce2eb184c8abac8c6919bc29.jpg,640,640,mould,273,268,373,308
66485_img1_jpeg.rf.f49ce380ce2eb184c8abac8c6919bc29.jpg,640,640,mould,171,260,270,308
66485_img1_jpeg.rf.f49ce380ce2eb184c8abac8c6919bc29.jpg,640,640,mould,154,223,328,268
66485_img1_jpeg.rf.f49ce380ce2eb184c8abac8c6919bc29.jpg,640,640,mould,142,175,172,195
66485_img1_jpeg.rf.f49ce380ce2eb184c8abac8c6919bc29.jpg,640,640,mould,3,248,155,298
66485_img1_jpeg.rf.f49ce380ce2eb184c8abac8c6919bc29.jpg,640,640,mould,0,0,15,41
66485_img1_jpeg.rf.f49ce380ce2eb184c8abac8c6919bc29.jpg,640,640,mould,43,0,573,225
66485_img1_jpeg.rf.f49ce380ce2eb184c8abac8c6919bc29.jpg,640,640,mould,480,0,640,71
66485_img1_jpeg.rf.f49ce380ce2eb184c8abac8c6919bc29.jpg,640,640,mould,268,315,306,409
66485_img1_jpeg.rf.f49ce380ce2eb184c8abac8c6919bc29.jpg,640,640,mould,137,304,195,338
66485_img1_jpeg.rf.f49ce380ce2eb184c8abac8c6919bc29.jpg,640,640,mould,9,301,102,331
66485_img1_jpeg.rf.f49ce380ce2eb184c8abac8c6919bc29.jpg,640,640,mould,5,348,24,360
66485_img1_jpeg.rf.f49ce380ce2eb184c8abac8c6919bc29.jpg,640,640,mould,168,365,224,375
66485_img1_jpeg.rf.f49ce380ce2eb184c8abac8c6919bc29.jpg,640,640,mould,258,372,273,381
31510_img11_jpg.rf.f425237eae9c30c66e2cb8eb070cdb74.jpg,640,640,mould,4,289,236,427
31510_img11_jpg.rf.f425237eae9c30c66e2cb8eb070cdb74.jpg,640,640,mould,278,222,390,300
94150_img1_jpeg.rf.f33fef65b0a1c0d4c22146181bd52884.jpg,640,640,mould,350,0,640,640
89463_img2_jpg.rf.f4823388097d4810b165c908e337925e.jpg,640,640,mould,0,0,521,529
89463_img2_jpg.rf.f4823388097d4810b165c908e337925e.jpg,640,640,mould,491,0,557,506
89463_img2_jpg.rf.f4823388097d4810b165c908e337925e.jpg,640,640,mould,535,0,639,444
30815_img2_jpg.rf.f4976bab9ae9aeb32829a5bd51890b12.jpg,640,640,mould,108,15,348,584
42113_img1_jpeg.rf.f4addee35d3569ea10e9b386e60fdfba.jpg,640,640,mould,0,103,636,525
40425_img10_jpg.rf.f4efaa7b0230ddf4c55332101ac1de02.jpg,640,640,mould,21,171,171,557
40425_img10_jpg.rf.f4efaa7b0230ddf4c55332101ac1de02.jpg,640,640,mould,172,75,640,451
40613_img9_jpg.rf.f4e5875cee7df1e356287658cea4e05a.jpg,640,640,mould,438,206,534,318
40613_img9_jpg.rf.f4e5875cee7df1e356287658cea4e05a.jpg,640,640,mould,122,422,568,543
40613_img9_jpg.rf.f4e5875cee7df1e356287658cea4e05a.jpg,640,640,mould,411,308,551,447
102739_img3_jpeg.rf.f4c9f9287fcc5feaa76ffcd9a484182e.jpg,640,640,mould,43,54,639,497
43878_img6_jpeg.rf.f5057ab76d731436b8d3c83d43d69b52.jpg,640,640,mould,249,245,447,402
38488_img6_jpeg.rf.f5c002bbc6d944347794fc8c0779da36.jpg,640,640,mould,0,0,640,513
38488_img6_jpeg.rf.f5c002bbc6d944347794fc8c0779da36.jpg,640,640,mould,364,384,446,510
38488_img6_jpeg.rf.f5c002bbc6d944347794fc8c0779da36.jpg,640,640,mould,267,484,309,535
38488_img6_jpeg.rf.f5c002bbc6d944347794fc8c0779da36.jpg,640,640,mould,438,414,640,569
55404_img1_jpeg.rf.f5f27df67ffb73e8953df71c75d38f62.jpg,640,640,mould,6,76,640,456
39551_img5_jpg.rf.f5e3cc0adb1a921d2a18db8152ce9bb6.jpg,640,640,mould,322,340,607,433
39551_img5_jpg.rf.f5e3cc0adb1a921d2a18db8152ce9bb6.jpg,640,640,mould,0,348,356,491
39551_img5_jpg.rf.f5e3cc0adb1a921d2a18db8152ce9bb6.jpg,640,640,mould,0,226,613,358
85978_img8_jpeg.rf.f5a1c4e29a2722d0208367c09001ea2f.jpg,640,640,mould,148,146,629,325
85978_img8_jpeg.rf.f5a1c4e29a2722d0208367c09001ea2f.jpg,640,640,mould,17,326,640,542
89908_img4_jpeg.rf.f62ba2ce58629e3e95f05659a83a1ab0.jpg,640,640,mould,141,0,443,640
89908_img4_jpeg.rf.f62ba2ce58629e3e95f05659a83a1ab0.jpg,640,640,mould,163,14,203,58
38901_img4_jpg.rf.f5a079809182a766f527ee2ebfe2497c.jpg,640,640,mould,0,438,154,640
38901_img4_jpg.rf.f5a079809182a766f527ee2ebfe2497c.jpg,640,640,mould,6,354,36,400
38901_img4_jpg.rf.f5a079809182a766f527ee2ebfe2497c.jpg,640,640,mould,214,223,640,338
38901_img4_jpg.rf.f5a079809182a766f527ee2ebfe2497c.jpg,640,640,mould,423,335,639,640
38901_img4_jpg.rf.f5a079809182a766f527ee2ebfe2497c.jpg,640,640,mould,195,311,435,595
38901_img4_jpg.rf.f5a079809182a766f527ee2ebfe2497c.jpg,640,640,mould,89,357,285,640
40613_img3_jpg.rf.f614601f119643b754994d48b799f3a8.jpg,640,640,mould,0,250,640,579
88893_img2_jpeg.rf.f66aac452bb5dba565483663f39855b8.jpg,640,640,mould,510,0,640,127
88893_img2_jpeg.rf.f66aac452bb5dba565483663f39855b8.jpg,640,640,mould,391,124,601,260
88893_img2_jpeg.rf.f66aac452bb5dba565483663f39855b8.jpg,640,640,mould,231,198,637,363
88893_img2_jpeg.rf.f66aac452bb5dba565483663f39855b8.jpg,640,640,mould,11,186,231,310
88893_img2_jpeg.rf.f66aac452bb5dba565483663f39855b8.jpg,640,640,mould,250,209,348,318
88893_img2_jpeg.rf.f66aac452bb5dba565483663f39855b8.jpg,640,640,mould,304,0,454,27
88893_img2_jpeg.rf.f66aac452bb5dba565483663f39855b8.jpg,640,640,mould,91,125,189,169
88893_img2_jpeg.rf.f66aac452bb5dba565483663f39855b8.jpg,640,640,mould,281,128,414,233
88893_img2_jpeg.rf.f66aac452bb5dba565483663f39855b8.jpg,640,640,mould,360,249,413,296
105398_img4_jpeg.rf.f65aa62243379cb8212760699819193f.jpg,640,640,mould,6,1,640,315
105398_img4_jpeg.rf.f65aa62243379cb8212760699819193f.jpg,640,640,mould,0,402,351,491
105398_img4_jpeg.rf.f65aa62243379cb8212760699819193f.jpg,640,640,mould,458,424,584,500
40250_img8_jpg.rf.f65cb03af1b1bf1d683821d18edee282.jpg,640,640,mould,31,0,640,505
40250_img8_jpg.rf.f65cb03af1b1bf1d683821d18edee282.jpg,640,640,mould,398,291,639,377
40250_img8_jpg.rf.f65cb03af1b1bf1d683821d18edee282.jpg,640,640,mould,359,294,439,339
31579_img7_jpg.rf.f661d12ed54b0493b23b10b3aa804fcb.jpg,640,640,mould,201,139,636,526
31579_img7_jpg.rf.f661d12ed54b0493b23b10b3aa804fcb.jpg,640,640,mould,427,289,478,310
89714_img5_jpeg.rf.f66bd62759b546619d874a3ecc954b1c.jpg,640,640,mould,0,196,640,411
87225_img13_jpeg.rf.f6917551f839b021079bbe5732a33620.jpg,640,640,mould,0,105,602,639
99503_img8_jpeg.rf.f6a06416661ba78139284f63cef4f67e.jpg,640,640,mould,314,3,537,589
88778_img3_jpg.rf.f6751ddd12ea67fe5b6a8012fe435dde.jpg,640,640,mould,475,33,584,284
88778_img3_jpg.rf.f6751ddd12ea67fe5b6a8012fe435dde.jpg,640,640,mould,0,15,483,639
102386_img4_jpeg.rf.f6a48065bf492847544fc6289c3361f7.jpg,640,640,mould,0,203,167,543
102386_img4_jpeg.rf.f6a48065bf492847544fc6289c3361f7.jpg,640,640,mould,14,366,79,435
102386_img4_jpeg.rf.f6a48065bf492847544fc6289c3361f7.jpg,640,640,mould,128,479,631,628
31321_img2_jpg.rf.f6de85d0171e23f0ebe7090674841bda.jpg,640,640,mould,577,264,640,403
31321_img2_jpg.rf.f6de85d0171e23f0ebe7090674841bda.jpg,640,640,mould,513,360,599,434
31321_img2_jpg.rf.f6de85d0171e23f0ebe7090674841bda.jpg,640,640,mould,283,362,384,430
31321_img2_jpg.rf.f6de85d0171e23f0ebe7090674841bda.jpg,640,640,mould,156,366,262,418
31321_img2_jpg.rf.f6de85d0171e23f0ebe7090674841bda.jpg,640,640,mould,172,307,246,367
